sys_RespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_SumPageTimes,sys_StartTimeStamp,sys_EndTimeStamp,sys_DataSource,sys_RespStatus,sys_DispositionCode,sys_LastQuestion,sys_UserJavaScript,sys_UserAgent,sys_OperatingSystem,sys_Browser,sys_IPAddress,sys_ScreenWidth,sys_CAPIDeviceID,Agreement,Q0,Q1,Q1a,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_5_other,firstQ4,Q4a1,firstQ3,firstQ3a,secondQ4,Q4a,Q5,CBC_Random1,CBC_Random3,CBC_Random4,CBC_Random5,CBC_Random6,CBC_Random2,WTP,Q12,Q12_8_other,Q13toQ16_r1,Q13toQ16_r2,Q13toQ16_r3,Q13toQ16_r4,Q17,Q17_4_other,Q18,Q18_5_other,Q991,Q992,Q993,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q19_9_other,secondQ3,secondQ3a,Q20toQ34_r1,Q20toQ34_r2,Q20toQ34_r3,Q20toQ34_r4,Q20toQ34_r5,Q20toQ34_r6,Q20toQ34_r7,Q20toQ34_r8,Q20toQ34_r9,Q20toQ34_r10,Q20toQ34_r11,Q20toQ34_r12,Q20toQ34_r13,Q20toQ34_r14,Q20toQ34_r15,Q37,Documentaries,Optimism,Q41_1,Q42_1,Q43_1,Q45_1,Q46_1,Prefernottosay_1,Q47,Q48,Q49,Q50,Q50_6_other,Q51,Q51_9_other,Q52,Q53,Comments,sys_CBCVersion_CBC,sys_CBCDesignID_CBC,sys_block_set_1,sys_pagetime_1,sys_pagetime_2,sys_pagetime_3,sys_pagetime_4,sys_pagetime_5,sys_pagetime_6,sys_pagetime_7,sys_pagetime_8,sys_pagetime_9,sys_pagetime_10,sys_pagetime_11,sys_pagetime_12,sys_pagetime_13,sys_pagetime_14,sys_pagetime_15,sys_pagetime_16,sys_pagetime_17,sys_pagetime_18,sys_pagetime_19,sys_pagetime_20,sys_pagetime_21,sys_pagetime_22,sys_pagetime_23,sys_pagetime_24,sys_pagetime_25,sys_pagetime_26,sys_pagetime_27,sys_pagetime_28,sys_pagetime_29,sys_pagetime_30,sys_pagetime_31,sys_pagetime_32,sys_pagetime_33,sys_pagetime_34,sys_pagetime_35,sys_pagetime_36,sys_pagetime_37,sys_pagetime_38,sys_pagetime_39,sys_pagetime_40,sys_pagetime_41,sys_pagetime_42,sys_pagetime_43,sys_pagetime_44,sys_pagetime_45,sys_pagetime_46,sys_pagetime_47
662,22 Dec 2021 - 13:13:34 CET,22 Dec 2021 - 13:31:52 CET,0h 18m 18s,0h 18m 13s,1640175214,1640176312,1,5,,Terminate,1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,Windows 10.0,Firefox 95.0,41.66.203.131,1366,,1,1,1,3,0,1,1,0,0,0,,2,,,,,,1,1,1,2,1,1,2,16,2,,5,4,4,1,3,,2,,3,3,2,1,1,1,0,0,0,1,0,0,0,,4,4,4,4,5,4,4,3,4,4,4,5,4,4,4,4,5,5,2,2,71,76,76,31,68,0,28,2,2,2,,4,,67,67,,662,CBC3_1618573147_0,"1,2",20,41,20,16,25,12,,,,,,15,34,23,40,10,17,30,19,13,16,28,44,38,67,19,15,39,30,26,32,66,30,15,75,43,15,13,34,12,10,7,26,9,11,22,36
663,22 Dec 2021 - 13:13:52 CET,22 Dec 2021 - 13:20:08 CET,0h 6m 16s,0h 6m 15s,1640175232,1640175608,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; TECNO KD7h) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.99 Mobile Safari/537.36",Android 10,Chrome 80.0.3987.99,154.160.17.38,360,,1,2,2,,0,0,0,0,0,1,,2,,4,6,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1,2,100,100,100,100,69,0,29,1,8,4,,1,,67,67,,,,"2,1",70,10,8,,11,9,,22,12,,,15,,,,,,,,,,,,,,,,,,,,71,22,13,20,28,20,11,21,15,11,3,12,8,9,17,7
664,22 Dec 2021 - 13:13:54 CET,22 Dec 2021 - 13:26:55 CET,0h 13m 1s,0h 14m 0s,1640175234,1640176015,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; TECNO KC6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 9,Chrome 96.0.4664.104,102.176.65.113,360,,1,1,1,1,0,0,1,0,0,0,,1,30,,,,,1,1,2,2,2,2,2,14,1,,1,1,1,1,2,,1,,1,1,1,1,1,1,0,0,0,0,0,0,0,,3,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,2,3,56,64,82,58,,1,25,1,1,4,,9,Electrician /Student,67,67,,664,CBC3_1618573147_0,"1,2",21,19,10,15,21,9,9,,,,,8,62,16,34,4,22,10,11,4,4,14,16,15,22,17,14,22,16,28,23,66,23,10,14,27,22,19,36,16,19,3,16,7,45,32,9
665,22 Dec 2021 - 13:14:24 CET,22 Dec 2021 - 13:22:03 CET,0h 7m 39s,0h 7m 37s,1640175264,1640175723,1,2,,Optimism,1,"Mozilla/5.0 (Linux; Android 10; 5002D Build/QKQ1.200623.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/81.0.4044.138 Mobile Safari/537.36",Android 10,Chrome 81.0.4044.138,41.215.165.229,350,,1,1,2,,0,0,0,0,1,0,Videos,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,3,4,4,4,4,3,3,4,5,5,5,4,4,4,5,4,1,,,,,,,,,,,,,,,,,,,,"1,2",202,114,10,,25,8,,,,,,12,,,,,,,,,,,,,,,,,,30,22,177,32,27,,,,,,,,,,,,,
666,22 Dec 2021 - 13:14:45 CET,22 Dec 2021 - 13:25:46 CET,0h 11m 1s,0h 10m 57s,1640175285,1640175946,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; TECNO LD7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.104,154.160.18.37,360,,1,1,2,,0,1,0,0,0,0,,1,20,4,6,,,1,1,2,2,1,2,2,14,1,,5,5,5,5,3,,1,,4,4,3,1,1,1,1,1,1,1,1,0,0,,,,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,7,1,2,100,100,100,100,17,0,30,1,2,5,,1,,130,67,,666,CBC3_1618573147_0,"2,1",7,7,6,,11,6,10,16,10,,,7,28,11,30,7,16,33,15,26,26,10,19,11,31,14,10,17,19,,,54,15,8,12,31,10,15,29,14,10,5,14,8,10,19,7
667,22 Dec 2021 - 13:15:25 CET,22 Dec 2021 - 13:15:25 CET,0h 0m 0s,0h 0m 0s,1640175325,1640175325,1,2,,Text1,1,"Mozilla/5.0 (Linux; Android 10; Infinix X682B Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.92 Mobile Safari/537.36",Android 10,Chrome 96.0.4664.92,41.218.211.134,350,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,22 Dec 2021 - 13:15:28 CET,22 Dec 2021 - 13:26:25 CET,0h 10m 57s,0h 10m 56s,1640175328,1640175985,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,41.66.203.211,1366,,1,3,2,,0,0,0,0,0,1,,2,,3,2,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,5,5,1,3,4,5,4,5,5,5,3,5,5,1,1,17,38,55,36,19,0,29,2,3,4,,2,,67,67,,,,"2,1",104,15,11,,15,16,,75,14,,,89,,,,,,,,,,,,,,,,,,,,105,33,9,14,91,13,17,12,17,24,4,21,22,8,24,7
669,22 Dec 2021 - 13:16:17 CET,22 Dec 2021 - 13:53:08 CET,0h 36m 51s,0h 33m 2s,1640175377,1640177588,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; Infinix X688C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Mobile Safari/537.36",Android 10,Chrome 92.0.4515.159,154.160.24.242,360,,1,3,2,,0,0,0,0,0,1,,1,200,,,,,1,1,2,2,1,1,2,14,1,,4,4,5,4,3,,1,,3,4,4,1,1,0,1,1,1,1,1,0,0,,4,4,4,5,5,3,3,4,4,3,5,4,5,4,5,4,4,5,1,3,76,73,85,63,,1,22,1,4,4,,8,,67,67,,669,CBC3_1618573147_0,"1,2",103,89,8,,17,7,13,,,,,310,36,85,38,10,67,10,8,8,5,5,22,21,29,25,19,31,20,476,11,304,58,10,13,32,15,12,23,14,7,4,41,10,11,21,37
670,22 Dec 2021 - 13:16:24 CET,22 Dec 2021 - 13:33:09 CET,0h 16m 45s,0h 16m 43s,1640175384,1640176389,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; SM-T295) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.99 Safari/537.36",Android 10,Chrome 80.0.3987.99,154.160.0.86,602,,1,2,2,,0,0,0,0,0,1,,2,,,,,,1,2,1,1,3,2,3,3,1,,5,5,5,5,2,,1,,4,4,4,0,0,0,0,0,0,1,0,0,0,,3,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,1,1,100,100,100,100,68,0,28,1,1,2,,4,,67,67,,670,CBC3_1618573147_0,"1,2",11,14,10,,13,17,,,,,,13,11,26,53,7,125,47,19,105,27,21,17,18,21,22,34,8,28,18,19,48,18,44,20,18,13,21,26,8,10,5,14,23,11,23,8
671,22 Dec 2021 - 13:16:33 CET,22 Dec 2021 - 13:30:24 CET,0h 13m 51s,0h 13m 50s,1640175393,1640176224,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,41.66.203.10,1366,,1,3,2,,0,0,0,0,0,1,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,2,5,5,5,5,5,5,5,4,5,5,5,2,5,5,1,2,56,78,88,72,36,0,26,1,2,5,,5,,67,67,,,,"1,2",81,97,13,,27,13,,,,,,35,,,,,,,,,,,,,,,,,,31,19,136,34,22,35,54,42,23,40,26,16,6,88,24,20,20,9
672,22 Dec 2021 - 13:18:17 CET,22 Dec 2021 - 13:51:43 CET,0h 33m 26s,0h 33m 51s,1640175497,1640177503,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 8.1.0; TECNO KA7 Build/O11019; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",Android 8.1.0,Chrome 70.0.3538.110,154.160.7.249,360,,1,3,2,,0,0,0,0,0,1,,2,,4,6,,,1,2,1,2,1,1,2,5,4,,4,4,4,5,2,,3,,2,2,2,1,1,1,1,1,0,1,0,0,0,,,,4,4,4,5,4,2,1,1,5,4,3,1,5,1,4,7,1,3,100,100,100,87,24,0,31,1,1,5,,1,,67,67,,672,CBC3_1618573147_0,"2,1",54,18,6,,16,6,,25,7,,,13,25,50,49,38,17,18,12,25,11,16,12,36,87,49,228,337,11,,,471,53,7,17,17,12,11,20,10,16,30,48,12,25,131,24
673,22 Dec 2021 - 13:18:26 CET,22 Dec 2021 - 13:35:44 CET,0h 17m 18s,0h 17m 16s,1640175506,1640176544,1,5,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",,Safari 604.1,154.160.20.16,414,,1,1,2,,0,0,0,1,0,0,,2,,,,,,1,3,3,3,3,3,3,21,5,,3,3,3,3,4,I don’t intend to contribute anything,4,,3,2,2,0,0,0,0,0,1,1,0,0,0,,4,5,4,3,3,2,5,3,4,5,5,4,5,5,4,2,5,1,3,3,0,0,100,83,53,1,,1,3,2,,4,,67,67,,673,CBC3_1618573147_0,"1,2",22,90,22,,53,13,,,,,,30,45,12,60,3,24,8,5,6,5,6,23,19,29,47,23,36,29,31,11,125,17,17,22,27,12,22,48,22,12,8,21,11,11,23,8
674,22 Dec 2021 - 13:18:31 CET,22 Dec 2021 - 13:36:18 CET,0h 17m 47s,0h 17m 45s,1640175511,1640176578,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; Nokia C1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",Android 9,Chrome 96.0.4664.104,154.160.2.174,377,,1,1,1,3,0,1,1,1,0,0,,1,500,,,,,1,1,2,1,2,2,2,14,2,,5,5,5,4,2,,2,,3,4,4,1,1,0,1,0,1,1,0,0,0,,4,6,4,4,5,5,5,5,5,5,4,5,5,5,5,3,5,6,1,2,64,63,71,71,74,0,35,1,1,6,Chartered certificate,9,Full time worker and a student,67,67,"It's an interesting survey, and it has awaken me on some issues",674,CBC3_1618573147_0,"1,2",121,25,10,16,23,9,16,,,,,12,46,31,65,5,12,13,14,16,21,9,23,20,38,18,28,44,27,26,15,97,24,14,16,61,29,19,32,14,10,5,20,45,31,30,36
675,22 Dec 2021 - 13:19:52 CET,22 Dec 2021 - 13:37:08 CET,0h 17m 16s,0h 19m 33s,1640175592,1640176628,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; TECNO KE5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.61 Mobile Safari/537.36",Android 10,Chrome 94.0.4606.61,154.160.7.240,360,,1,1,2,,0,0,0,0,0,1,,2,,,,,,1,1,3,3,3,3,3,5,5,,3,3,3,3,2,,2,,3,3,3,0,0,1,0,0,0,0,0,0,0,,4,6,4,1,1,4,5,1,1,2,1,4,5,5,3,3,1,6,2,1,70,85,91,92,65,0,29,1,7,4,,6,,67,67,,675,CBC3_1618573147_0,"1,2",85,105,7,,19,20,,,,,,12,37,67,51,93,12,13,7,3,4,13,18,17,27,82,17,32,26,25,9,97,18,11,21,24,31,18,55,15,12,5,12,13,16,28,11
676,22 Dec 2021 - 13:20:42 CET,22 Dec 2021 - 13:28:18 CET,0h 7m 36s,0h 7m 33s,1640175642,1640176098,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 7.0; SM-G930F Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.104 Mobile Safari/537.36",Android 7.0,Chrome 96.0.4664.104,102.176.65.175,350,,1,3,1,4,0,1,1,0,0,0,,2,,3,4,,,1,1,2,1,1,1,1,6,3,,3,3,4,4,1,,2,,3,3,3,1,0,0,0,0,1,0,1,0,0,,,,1,2,5,4,5,1,5,5,3,5,5,5,5,4,5,5,1,2,39,31,22,67,23,1,27,1,1,3,,2,,67,67,,676,CBC3_1618573147_0,"2,1",7,19,8,10,13,6,,21,9,,,8,9,14,11,3,19,11,9,8,7,6,11,10,15,9,8,11,13,,,46,14,12,6,10,5,10,5,8,9,4,15,13,5,18,5
677,22 Dec 2021 - 13:20:47 CET,22 Dec 2021 - 13:53:05 CET,0h 32m 18s,0h 32m 17s,1640175647,1640177585,1,2,,CBC_Random1,1,Mozilla/5.0 (Android 8.1.0; Mobile; rv:95.0) Gecko/95.0 Firefox/95.0,Android 8.1.0,Firefox 95.0,154.160.24.2,360,,1,1,2,,0,0,0,0,0,1,,1,1000,3,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677,CBC3_1618573147_0,"2,1",18,66,6,,6,7,13,28,1779,,,7,6,4,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,22 Dec 2021 - 13:21:13 CET,22 Dec 2021 - 13:21:13 CET,0h 0m 0s,0h 0m 0s,1640175673,1640175673,1,2,,Text1,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1",,Safari 604.1,154.160.10.123,414,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,22 Dec 2021 - 13:21:27 CET,22 Dec 2021 - 13:38:28 CET,0h 17m 1s,0h 17m 1s,1640175687,1640176708,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-A125F Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/96.0.4664.92 Mobile Safari/537.36",Android 11,Chrome 96.0.4664.92,41.66.224.231,375,,1,3,1,7,0,0,0,0,0,1,,1,100,3,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,4,2,1,2,3,3,5,5,5,4,3,1,3,1,2,84,32,59,70,,1,21,2,2,4,,8,,67,67,,,,"2,1",90,11,12,8,15,10,11,23,10,,,105,,,,,,,,,,,,,,,,,,,,52,14,156,14,40,66,61,331,11,13,4,5,7,16,20,6
680,22 Dec 2021 - 13:22:02 CET,22 Dec 2021 - 13:40:55 CET,0h 18m 53s,0h 18m 50s,1640175722,1640176855,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,154.160.18.58,1118,,1,3,2,,0,0,0,0,0,1,,1,150,,,,,1,2,1,1,2,2,2,14,2,,5,4,4,3,3,,2,,4,4,4,1,1,1,1,1,0,1,0,0,0,,4,5,5,4,5,5,5,4,4,4,5,4,4,4,5,3,3,7,1,1,72,59,80,95,50,0,32,1,2,4,,1,,67,67,Questions are straight forward and self-explanatory.,680,CBC3_1618573147_0,"1,2",9,13,13,,12,7,12,,,,,8,42,45,128,38,95,64,17,18,14,10,16,17,27,16,16,16,24,19,40,67,30,9,66,30,37,13,17,18,8,5,13,5,8,14,63
681,22 Dec 2021 - 13:24:08 CET,22 Dec 2021 - 13:33:27 CET,0h 9m 19s,0h 9m 18s,1640175848,1640176407,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; TECNO KD7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.99 Mobile Safari/537.36",Android 10,Chrome 80.0.3987.99,154.160.3.148,360,,1,3,2,,0,0,0,0,0,1,,2,,,,,,1,1,2,1,1,2,2,4,1,,4,3,4,3,3,,2,,3,3,3,0,0,1,0,0,0,1,0,0,0,,3,4,3,4,3,4,3,3,3,4,4,4,4,5,5,4,4,5,1,3,70,64,81,66,70,0,30,1,1,4,,6,,67,67,,681,CBC3_1618573147_0,"1,2",19,11,12,,41,10,,,,,,12,31,14,15,6,6,8,5,7,8,7,13,12,23,13,13,15,23,16,8,57,18,11,12,19,12,6,12,11,12,4,15,7,10,17,6
682,22 Dec 2021 - 13:24:41 CET,22 Dec 2021 - 13:39:32 CET,0h 14m 51s,0h 14m 49s,1640175881,1640176772,1,5,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.1 Mobile/15E148 Safari/604.1",,Safari 604.1,154.160.19.209,414,,1,3,2,,0,1,1,0,0,0,,1,20,,,,,1,3,3,3,3,3,3,3,7,,4,4,4,3,2,,3,,3,3,3,0,1,0,1,1,1,1,1,0,0,,4,3,3,3,3,5,5,3,4,5,3,4,5,5,5,4,4,5,2,2,87,74,77,58,,1,24,1,8,2,,4,,67,67,,682,CBC3_1618573147_0,"1,2",56,23,65,,20,11,18,,,,,12,27,8,32,5,41,13,10,6,5,4,26,33,27,19,14,15,21,27,12,167,20,12,12,24,23,9,8,11,12,4,16,11,10,45,11
683,22 Dec 2021 - 13:25:43 CET,22 Dec 2021 - 13:31:19 CET,0h 5m 36s,0h 5m 35s,1640175943,1640176279,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,102.176.65.217,1366,,1,1,2,,0,0,0,0,0,1,,2,,4,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,5,5,5,4,5,5,5,2,4,5,5,4,3,5,1,1,10,74,92,87,100,0,19,1,8,2,,8,,67,67,,,,"2,1",17,30,6,,10,6,,20,11,,,11,,,,,,,,,,,,,,,,,,,,54,16,7,9,12,16,9,22,30,7,3,11,7,6,28,4
684,22 Dec 2021 - 13:25:45 CET,22 Dec 2021 - 13:31:37 CET,0h 5m 52s,0h 5m 52s,1640175945,1640176297,1,2,,Optimism,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/96.0.4664.53 Mobile/15E148 Safari/604.1",,Mobile 15E148,154.160.5.41,375,,1,3,2,,0,0,0,0,0,1,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,3,,,,,,,,,,,,,,,,,,,,"1,2",15,23,17,,35,12,,,,,,33,,,,,,,,,,,,,,,,,,38,23,68,80,23,,,,,,,,,,,,,
685,22 Dec 2021 - 13:25:54 CET,22 Dec 2021 - 13:25:54 CET,0h 0m 0s,0h 0m 0s,1640175954,1640175954,1,2,,Text1,1,"Mozilla/5.0 (Linux; Android 9; itel W6501) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.115 Mobile Safari/537.36",Android 9,Chrome 92.0.4515.115,154.160.21.67,360,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,22 Dec 2021 - 13:26:23 CET,22 Dec 2021 - 13:35:11 CET,0h 8m 48s,0h 8m 42s,1640175983,1640176511,1,5,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",,Safari 604.1,154.160.6.84,414,,1,1,1,2,0,1,1,0,0,0,,1,500,,,,,1,2,1,1,2,1,2,14,2,,4,4,4,4,2,,2,,3,3,2,0,0,1,0,0,0,1,0,0,0,,2,,5,4,4,4,5,3,5,3,4,4,3,5,3,4,4,5,1,1,88,75,78,87,80,0,30,1,1,4,,1,,67,67,,686,CBC3_1618573147_0,"1,2",22,22,10,15,36,8,19,,,,,7,17,5,8,8,13,7,11,7,5,4,40,9,15,14,28,9,11,4,,51,16,11,5,8,4,5,5,9,11,4,13,7,11,24,6
687,22 Dec 2021 - 13:26:57 CET,22 Dec 2021 - 13:41:20 CET,0h 14m 23s,0h 14m 20s,1640176017,1640176880,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-A515F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.74 Mobile Safari/537.36",Android 11,Chrome 95.0.4638.74,154.160.26.192,412,,1,1,2,,0,0,0,0,0,1,,1,10,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,4,3,4,4,4,1,3,4,2,2,3,4,5,3,3,5,2,3,0,0,54,37,,1,37,4,8,1,,6,,67,1,,,,"1,2",86,84,7,,15,14,24,,,,,10,,,,,,,,,,,,,,,,,,79,10,154,47,17,11,70,40,41,81,26,14,24,34,16,19,15,8
688,22 Dec 2021 - 13:27:31 CET,22 Dec 2021 - 13:37:32 CET,0h 10m 1s,0h 9m 58s,1640176051,1640176652,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; TECNO KC8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.99 Mobile Safari/537.36",Android 10,Chrome 80.0.3987.99,154.160.2.29,360,,1,2,2,,0,0,0,0,0,1,,2,,4,5,,,1,3,3,3,3,3,3,21,1,,4,4,4,3,2,,2,,3,3,3,0,0,0,0,0,0,0,1,0,0,,,,4,4,4,4,4,4,5,4,4,4,5,5,5,4,5,5,1,1,72,83,76,28,,1,,1,8,2,,8,,67,67,,688,CBC3_1618573147_0,"2,1",7,8,5,,12,6,,18,11,,,8,14,25,33,9,19,6,5,3,3,4,16,20,23,17,25,18,38,,,42,29,9,13,22,15,10,26,10,8,5,6,15,8,27,7
689,22 Dec 2021 - 13:27:51 CET,22 Dec 2021 - 13:32:33 CET,0h 4m 42s,0h 4m 42s,1640176071,1640176353,1,5,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SM-A125F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",Android 11,Chrome 87.0.4280.141,41.215.169.51,412,,1,3,2,,0,0,0,0,0,1,,2,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,1,1,5,2,5,5,5,5,4,5,5,5,5,5,6,2,3,85,90,100,100,,1,34,1,7,4,,6,,67,67,,,,"1,2",8,12,11,,8,9,,,,,,7,,,,,,,,,,,,,,,,,,22,12,61,15,11,9,15,7,3,4,4,15,4,8,6,8,23,8
690,22 Dec 2021 - 13:28:02 CET,22 Dec 2021 - 13:46:08 CET,0h 18m 6s,0h 22m 6s,1640176082,1640177168,1,5,,Terminate,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36",Windows 10.0,Chrome 96.0.4664.110,197.251.240.207,1366,,1,1,2,,0,0,0,0,0,1,,1,100,,,,,1,1,3,3,3,3,3,1,5,,3,4,4,4,3,,2,,3,3,3,1,0,0,0,0,0,0,0,0,0,,4,6,4,3,5,5,5,5,5,5,4,5,5,5,5,4,5,5,2,1,40,86,73,73,73,0,26,1,2,4,,1,,67,67,It was nice and i had a nice experience.,690,CBC3_1618573147_0,"1,2",40,102,12,,15,15,18,,,,,14,13,30,17,6,41,22,35,33,18,13,23,15,23,19,20,26,11,24,21,109,31,14,122,28,24,19,25,18,95,8,18,10,13,25,40
